350	-0.016785
351	 0.108521
352	 0.232117
353	 0.352051
354	 0.466431
355	 0.573425
356	 0.671387
357	 0.758789
358	 0.834198
359	 0.896454
360	 0.944550
361	 0.977783
362	 0.995605
363	 0.997711
364	 0.984070
365	 0.954956
366	 0.910797
367	 0.852234
368	 0.780243
369	 0.695953
370	 0.600739
371	 0.496002
372	 0.383453
373	 0.264862
374	 0.142059
375	 0.016998
376	-0.108307
377	-0.231903
378	-0.351868
379	-0.466278
380	-0.573364
381	-0.671448
382	-0.758972
383	-0.834503
384	-0.896881
385	-0.945190
386	-0.978577
387	-0.996521
388	-0.998810
389	-0.985382
390	-0.956421
391	-0.912384
392	-0.854004
393	-0.782135
394	-0.697968
395	-0.602814
396	-0.498138
397	-0.385620
398	-0.267059
399	-0.144287
400	-0.019257
401	 0.106049
402	 0.229706
403	 0.349731
404	 0.464233
405	 0.571411
406	 0.669617
407	 0.757263
408	 0.832916
409	 0.895477
410	 0.943909
411	 0.977417
412	 0.995544
413	 0.997955
414	 0.984650
415	 0.955811
416	 0.911896
417	 0.853638
418	 0.781891
419	 0.697845
420	 0.602753
421	 0.498169
422	 0.385742
423	 0.267212
424	 0.144470
425	 0.019440
426	-0.105896
427	-0.229584
428	-0.349640
429	-0.464203
430	-0.571442
431	-0.669678
432	-0.757385
433	-0.833160
434	-0.895844
435	-0.944397
436	-0.978088
437	-0.996399
438	-0.998993
439	-0.985840
440	-0.957153
441	-0.913391
442	-0.855255
443	-0.783630
444	-0.699707
445	-0.604736
446	-0.500275
447	-0.387909
448	-0.269440
449	-0.146729
450	-0.021729
451	 0.103607
452	 0.227325
453	 0.347412
454	 0.462036
455	 0.569366
456	 0.667694
457	 0.755524
458	 0.831421
459	 0.894226
460	 0.942902
461	 0.976746
462	 0.995178
463	 0.997925
464	 0.984924
465	 0.956421
466	 0.912842
467	 0.854828
468	 0.783386
469	 0.699585
470	 0.604736
471	 0.500305
472	 0.388031
473	 0.269653
474	 0.147003
475	 0.022003
476	-0.103333
477	-0.227051
478	-0.347198
479	-0.461884
480	-0.569275
481	-0.667725
482	-0.755646
483	-0.831665
484	-0.894592
485	-0.943420
486	-0.977417
487	-0.995972
488	-0.998871
489	-0.986053
490	-0.957703
491	-0.914276
492	-0.856415
493	-0.785095
494	-0.701416
495	-0.606689
496	-0.502380
497	-0.390198
498	-0.271851
499	-0.149231
500	-0.024261
501	 0.101074
502	 0.224823
503	 0.345001
504	 0.459747
505	 0.567230
506	 0.665802
507	 0.753815
508	 0.829956
509	 0.893036
510	 0.942047
511	 0.976166
512	 0.994934
513	 0.997986
514	 0.985291
515	 0.957092
516	 0.913788
517	 0.856049
518	 0.784851
519	 0.701294
520	 0.606659
521	 0.502472
522	 0.390350
523	 0.272034
524	 0.149475
525	 0.024536
526	-0.100800
527	-0.224548
528	-0.344788
529	-0.459595
530	-0.567169
531	-0.665833
532	-0.753967
533	-0.830231
534	-0.893433
535	-0.942596
536	-0.976898
537	-0.995819
538	-0.999054
539	-0.986542
540	-0.958496
541	-0.915344
542	-0.857819
543	-0.786743
544	-0.703278
545	-0.608765
546	-0.504639
547	-0.392578
548	-0.274323
549	-0.151764
550	-0.026794
551	 0.098572
552	 0.222382
553	 0.342682
554	 0.457550
555	 0.565216
556	 0.663940
557	 0.752228
558	 0.828644
559	 0.891998
560	 0.941284
561	 0.975769
562	 0.994812
563	 0.998199
564	 0.985870
565	 0.957977
566	 0.914948
567	 0.857544
568	 0.786591
569	 0.703247
570	 0.608826
571	 0.504761
572	 0.392761
573	 0.274567
574	 0.152008
575	 0.027039
576	-0.098328
577	-0.222168
578	-0.342529
579	-0.457520
580	-0.565277
581	-0.664124
582	-0.752502
583	-0.829041
584	-0.892517
585	-0.941925
586	-0.976532
587	-0.995728
588	-0.999268
589	-0.987061
590	-0.959320
591	-0.916473
592	-0.859192
593	-0.788361
594	-0.705139
595	-0.610748
596	-0.506805
597	-0.394836
598	-0.276672
599	-0.154114
600	-0.029144
601	 0.096222
602	 0.220123
603	 0.340485
604	 0.455475
605	 0.563324
606	 0.662262
607	 0.750763
608	 0.827423
609	 0.891052
610	 0.940582
611	 0.975311
612	 0.994690
613	 0.998383
614	 0.986298
615	 0.958679
616	 0.915985
617	 0.858826
618	 0.788116
619	 0.705017
620	 0.610748
621	 0.506897
622	 0.395020
623	 0.276917
624	 0.154480
625	 0.029602
626	-0.095764
627	-0.219666
628	-0.340088
629	-0.455170
630	-0.563080
631	-0.662140
632	-0.750763
633	-0.827545
634	-0.891296
635	-0.941040
636	-0.975922
637	-0.995453
638	-0.999298
639	-0.987396
640	-0.959961
641	-0.917389
642	-0.860352
